CustomerID,SubscriptionLength,LastLogin,SupportTickets,PaymentHistory,Age,Gender,Churn
a8936bd3-86a2-4efb-baf0-cf69bd2098c6,9,2024-05-06,2,delayed,29,Female,1
b202054f-62a1-4ce2-9545-de362a364435,2,2022-12-26,5,late,40,Male,0
7bd37c4b-948c-42c8-a0f2-4eb3af58e381,38,2022-10-29,0,late,67,Female,1
7448f798-b50a-476c-86fc-cff0e9e4f06c,6,2023-09-12,9,delayed,61,Female,1
abbebd4f-f9e5-40e4-936d-8076998b1e1c,5,2022-09-28,6,on-time,41,Female,0
9411723a-50b4-47eb-b111-f1d19c8fe812,14,2023-01-26,8,on-time,56,Male,0
c4fa9dd1-9160-4261-ae10-7e22fa7199d6,21,2024-03-19,9,delayed,53,Male,0
832cb6a7-24e2-413a-a0e5-bd8cdd7524bc,23,2023-04-15,4,late,34,Female,0
61880ea0-5e5e-4d0a-bcba-fcaa643580a0,26,2023-01-01,6,late,24,Female,0
f66b72a9-4142-452b-b61c-57ab3d992624,17,2022-11-20,2,late,46,Male,1
ed825ea8-dda9-402a-964f-bdde895585be,51,2024-04-03,5,late,60,Female,0
3cf87ff0-749d-41ff-b13a-90495f3fa533,27,2023-08-25,3,on-time,28,Female,1
257ea412-a215-4489-9fbd-4b9f56756682,43,2023-01-22,9,delayed,33,Male,1
c2862234-d815-40dc-a4d8-78a13e5aed83,9,2022-12-02,0,late,44,Male,0
b4642bad-8959-4298-ac48-1f988ce67bdc,25,2023-11-19,4,delayed,62,Male,1
ec023a99-e4c8-4a29-9d5f-9dfc98b0b4d7,1,2023-04-29,9,on-time,43,Female,1
2e7833c5-b11b-42df-b46e-ba317ad5af81,39,2023-08-26,6,late,43,Male,1
b5bcc583-3fc3-4af1-9af0-8b9a5ba1cdb6,12,2024-01-30,2,late,25,Female,0
e79d1be2-7f29-486c-8a73-0eaa16bb4fb0,37,2022-10-27,6,on-time,63,Male,1
8301c5b9-45ff-436b-a3c2-523d4b32bc86,2,2022-10-20,7,late,48,Female,0
50b91e51-681e-4658-9813-a70f5a9c60b5,20,2023-12-05,9,on-time,49,Male,1
f4e35152-312c-4434-8b17-7efd054f0566,14,2022-10-17,5,on-time,36,Female,0
d8ce8d9a-29de-476a-94ce-14b39a9a56bc,59,2023-07-23,0,on-time,68,Female,0
806094aa-4037-4ffa-94b8-317e75555ded,56,2022-12-26,4,delayed,58,Male,0
d05d2cb9-6b76-411f-bc87-65b6b04a2620,58,2023-01-16,6,delayed,70,Female,1
ef6ed981-be23-4d25-ac78-8719d9371f2a,58,2023-11-11,10,late,57,Male,0
0df099c5-62a7-4dc7-b273-38fcdfa69923,48,2024-03-17,9,late,60,Female,1
0f08502e-e47e-4d10-9d72-e0feea289858,20,2023-01-31,2,late,49,Female,1
4420e63b-c34d-4c64-a8e2-f201fbb22429,46,2023-09-06,9,on-time,68,Female,0
4f12b0d5-7028-4ab4-8f0c-417ab85f2ec4,45,2023-07-16,2,late,66,Female,0
ea8760aa-da4d-4a76-aa34-bfb4e62a3fb5,48,2023-05-26,6,on-time,51,Female,1
ad283c0d-f230-400a-b86b-01c05ffe6c11,7,2022-07-25,4,late,28,Male,0
f9422f1e-fed9-4f9e-9486-80deb9e789c6,20,2024-01-20,2,on-time,40,Male,0
fd6cc364-8191-4beb-975b-f448a0ce5b5f,4,2022-05-30,1,on-time,34,Female,1
835875c3-9520-49e4-a8fc-f210dac15a07,12,2023-01-29,0,late,54,Female,0
98bc2c7a-d112-460c-bba1-2642f4a8bcd3,27,2022-07-30,4,late,63,Female,0
052ba051-3c24-4ca5-9042-5d14e6b0643c,36,2022-06-18,8,on-time,19,Female,1
eee05fb7-d2d6-440d-9871-1121c9e8060c,39,2023-12-05,7,late,60,Male,0
968d4f41-d0d6-4fdd-976b-21014fe5143b,28,2024-03-22,6,delayed,23,Female,1
c5acc612-20de-4de4-b5b4-689664327fe8,57,2024-04-08,2,on-time,18,Male,1
ec1ac8a3-ed51-4a2b-b13a-2ff393658891,53,2023-09-03,5,on-time,41,Female,1
e195f855-dd4b-4f7e-b559-ddc787fde43c,35,2022-10-17,1,on-time,57,Male,0
e8a14cd3-28a3-438c-8ba4-d5e24718e12c,21,2022-10-06,10,delayed,43,Male,0
230c2ebd-39dc-4c06-b380-75439722bf90,57,2022-08-26,1,on-time,58,Female,0
7efa4e99-4204-4f8c-ba72-a669e03cc361,57,2024-01-19,6,delayed,62,Male,1
9dbff93f-bc03-4029-a530-53ae4db1762e,14,2022-12-13,5,on-time,24,Male,1
e5f14395-22e7-4e59-9414-7ca83455f1f6,16,2024-03-02,10,delayed,28,Male,1
f3c73944-f95c-46f7-a82e-4002a9f15f7c,28,2022-10-05,3,on-time,18,Female,1
0466ed6b-96ba-4500-9ed1-b80232e97761,46,2023-02-13,3,delayed,24,Female,1
ad982a08-7ad0-4668-a892-d63b89aeb616,17,2022-08-23,8,on-time,49,Male,0
45568d6d-bdc5-4588-90ab-9ea4c15f47ca,37,2022-07-19,10,on-time,34,Female,0
9e31e1f9-b30c-4272-b861-37c3e5ffc7d4,51,2024-03-09,0,on-time,38,Female,0
cab24a0a-477e-4817-9dd1-b251b0f62b9e,40,2023-08-25,4,on-time,33,Female,0
e4ed458b-010a-43f8-b877-87e2bc8a8038,7,2022-09-05,6,late,27,Female,0
93d5e33b-bd86-4312-b506-9af5d2ebe96b,9,2023-10-23,3,on-time,20,Male,1
253dc9ce-208d-449b-ab0e-fd0100dd28b3,31,2023-05-28,8,delayed,33,Female,0
51995cf1-80d9-424e-8a83-303889de7a2c,14,2022-11-03,9,on-time,39,Male,1
510d115a-74e5-4c68-aca5-f0cbab78a4ee,7,2023-10-14,7,late,30,Female,1
f0cc8eec-3b3f-4363-b14d-85bde1976c14,51,2023-10-03,7,on-time,69,Female,0
acdf3038-467c-4afa-bbe7-4e1ba3289b58,39,2023-11-17,3,delayed,43,Female,1
7d7a0bfa-598c-4a5c-99b2-b59530519f6a,17,2022-12-14,6,on-time,26,Female,0
f812b022-96b0-4e29-89e4-b9df5a45a717,52,2022-12-22,3,delayed,40,Female,0
6478a399-8d68-4a61-8926-2a1337c67f46,20,2022-07-06,7,on-time,43,Male,1
f444adae-1d21-4e7c-a025-2b8d2cd9f51a,38,2023-08-18,5,on-time,41,Male,1
845414a1-185f-4df3-a6d5-eb2ee891f80c,60,2024-03-09,0,delayed,68,Male,0
eafd080b-dec8-433f-b738-88a42373624b,4,2024-04-26,6,delayed,37,Female,1
42f81126-6c2c-40a7-a4e9-031675f80092,42,2024-04-12,0,delayed,42,Male,1
c2e8fae2-31f0-4150-8941-9b16bbca76e0,18,2024-01-21,0,late,20,Male,1
43db0235-1184-48fb-bd33-5a642d79f3f6,42,2023-04-24,10,delayed,25,Male,0
830a2393-604c-43ca-93b9-a632f9675221,54,2022-06-25,9,delayed,20,Male,1
63d85381-dcd2-4168-9547-5c92582592e1,53,2023-12-09,4,on-time,24,Male,0
2038c8f6-8cb1-4015-a24a-ff3db8d08f28,56,2024-01-06,2,delayed,33,Male,1
91b92f8b-8a84-4529-b662-f7edb5b85fb3,59,2022-09-12,9,late,43,Male,0
9de0103a-4e2e-4c6e-88e7-a744a7f3c30f,34,2023-04-26,8,late,22,Male,0
fd14f9d4-9351-4969-82eb-badc8428d344,26,2023-04-05,10,late,22,Male,0
64348207-3415-44cc-b7fd-7fd135cb60f2,56,2022-07-24,1,on-time,45,Female,1
1f217475-66f0-4769-8909-c1ba18fa5472,17,2023-06-14,9,on-time,53,Male,1
a7484ffb-bfd9-4e84-b770-ca8dac69c006,10,2022-09-24,7,delayed,54,Male,0
3d9f3e80-3ba6-4577-b396-454308439ba1,57,2022-07-29,4,late,55,Female,1
11d56acf-680f-45e2-a0c3-6cdd9937f592,39,2024-04-05,6,late,67,Male,0
86901942-366e-4cca-8c47-9390d41cc2bc,20,2022-10-18,8,delayed,33,Female,1
3103d904-1742-4bd0-bde5-b4a337ef373e,16,2024-05-04,8,late,35,Female,1
21566d5e-8361-4006-9981-f0d4dbf9a793,21,2023-08-28,5,on-time,24,Female,1
851143e5-93aa-4480-8cdc-538931ffba99,13,2023-09-25,1,on-time,44,Male,1
6518020a-99cb-47c7-ae7f-bad29efb00b7,14,2024-03-18,6,late,33,Female,1
ac331b92-4318-4f26-a9b7-4954a41a5d31,26,2024-01-28,1,delayed,48,Female,0
9a553472-a15b-44ad-a3da-4c9478a9a43b,11,2024-01-19,10,on-time,69,Female,1
faf3d90e-586a-4302-99cd-83d907647513,1,2024-01-04,6,late,30,Male,0
a4fd9204-b3b9-484e-b4b6-5ceec9d4e1bb,51,2022-06-12,0,late,45,Female,1
371a2390-70c7-42d0-b295-ba69f9873b5e,52,2023-06-23,6,on-time,35,Female,0
01cbd9c2-d35f-481e-b648-431fae9e8d03,59,2022-09-05,1,on-time,27,Male,0
17668e8a-78ca-410e-b428-63563c91e458,58,2023-08-29,5,late,26,Female,1
4a3eacf0-a622-453d-95ff-789446ac3201,16,2023-03-17,10,on-time,35,Male,0
efe1633c-b87c-4dd3-bcee-7fb1543c41b5,16,2023-10-14,2,on-time,63,Male,1
e095bbfd-4c26-42d8-b6ea-f241e5b3a67b,18,2023-10-20,4,delayed,51,Male,1
d39dd7ca-1fde-46c1-9d41-a10b16b3d17d,30,2023-06-06,9,delayed,28,Male,0
a7713b3c-9f11-4a42-9cd3-a7955edd9aae,42,2022-07-24,0,delayed,43,Female,0
68cbaa9e-22d7-4fab-9c78-6e743ae7ab54,56,2024-05-01,5,on-time,61,Female,0
0490642f-db5b-401f-bd75-489ae1289e96,17,2023-05-28,6,on-time,45,Female,1
d836ba33-8467-46ce-a4db-ac94486cf4d6,11,2023-09-20,3,delayed,25,Male,0
25454e29-ad5a-410c-bd3c-cd615ec2abf6,41,2022-08-14,8,late,38,Female,0
aef82d2e-51f8-4e44-924b-ba5b82042c0b,48,2023-11-30,9,on-time,38,Female,0
cfa71765-e757-455d-9c07-d046135981c7,57,2024-02-29,9,delayed,69,Male,0
4b91cbe8-fea4-4a6a-b342-3b60310dfbf4,30,2023-06-26,0,late,40,Female,1
b9c4abb6-a6a9-4aab-ac81-1d57b2835bff,58,2023-12-10,2,on-time,63,Male,0
248988cf-0915-43be-a50f-137560fc01e2,28,2023-04-24,3,late,56,Male,0
a9452a96-a123-4c72-89ac-e04913bd01ae,15,2022-09-14,0,delayed,67,Female,1
9a347cda-d481-4f7f-b022-b8f186d6c424,30,2023-06-01,9,late,35,Female,1
260aeef2-95dd-44bd-a7c4-bf8d59949066,9,2024-03-27,1,delayed,46,Male,0
bdb63f32-43ce-4809-adec-9a4692976e6c,10,2022-10-28,2,late,44,Male,1
23a8eb6e-2864-420e-b118-ac101de4ead3,47,2023-04-24,5,delayed,40,Female,0
6c7f40f8-8946-452d-9953-5d1dea839861,34,2024-05-13,1,delayed,44,Male,1
4c8349bc-09ce-40ea-96ca-df412df1fe3f,30,2023-12-20,1,delayed,24,Female,0
aeb59644-15d5-4b49-92a9-7177785ecebc,25,2023-02-25,2,late,53,Male,1
19db1d7b-1938-4096-ad3d-ffdfa5bb2389,28,2023-06-04,4,late,27,Male,1
07b52a8b-0af0-4e69-853a-91353ee2151b,35,2024-03-15,5,delayed,30,Male,0
96df541f-cdd5-42a0-aeff-988bb5eca796,29,2022-07-23,10,delayed,44,Male,0
bcb43dc9-4292-4754-924c-c9b877350617,47,2023-08-15,3,late,53,Male,1
cb020672-8fff-4a1a-b3e5-2b1541c14dc0,4,2023-03-05,8,late,62,Female,1
1f3994bc-a013-455e-bcd2-aad82997e899,9,2023-10-26,0,on-time,57,Female,0
ba4e199c-f2b8-4d15-94c7-cd9ad28d65a1,29,2024-01-12,4,on-time,20,Female,1
7f25943c-f463-4a81-a8ec-7c65848d77e3,36,2023-10-04,0,delayed,28,Male,1
035e4eb9-3e41-4a28-a0c7-bb90eef7133a,27,2022-11-08,3,late,67,Female,1
acc08d98-99df-42f5-b4fb-f35024bf2792,37,2024-01-02,2,delayed,23,Female,0
a3073280-dd3a-40f8-a4ee-198edf302d42,43,2022-09-13,0,late,66,Female,1
d23a817d-cf86-488e-8361-570dd925bbaa,22,2023-08-19,3,delayed,63,Male,0
1b08fdc1-1162-4e26-ad64-584a9ee08eef,51,2022-12-20,7,on-time,31,Female,0
77c3f04f-9f7a-46b8-8500-00a118700fd5,56,2023-08-08,2,late,32,Male,0
6b7b2370-940c-4324-820a-746ac7b2595e,15,2022-06-18,6,late,45,Male,0
d3d779d5-2430-4b87-9322-439ab54faf70,40,2023-05-02,4,delayed,69,Female,0
410223b4-5536-412a-98d7-76da0f013f4e,37,2023-09-23,3,late,49,Female,0
05ad18a9-e7d3-4bcc-a3f6-ed2d68652c4d,40,2023-01-02,10,delayed,40,Male,1
c6b1b41f-3659-433f-bdea-f9a0a724dc8f,24,2022-07-25,3,delayed,55,Male,0
3f739143-24dc-4a5a-b888-cb6597b19d4f,23,2024-03-24,10,late,30,Female,1
51d670bd-73f6-4b09-b687-12c085dc1819,48,2024-03-26,1,on-time,22,Female,0
6bbb961d-401f-4134-83e5-382702bc0550,32,2023-08-09,3,late,70,Female,1
211149a5-faaa-422c-8c37-2aad84eefe22,11,2023-11-20,2,on-time,51,Female,0
