0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,29.0,1.0,2.0,70.0,1.0,130.0,841.0,29.0,58.0,2030.0,29.0,3770.0,1.0,2.0,70.0,1.0,130.0,4.0,140.0,2.0,260.0,4900.0,70.0,9100.0,1.0,130.0,16900.0
1.0,35.0,1.0,2.0,67.0,1.0,126.0,1225.0,35.0,70.0,2345.0,35.0,4410.0,1.0,2.0,67.0,1.0,126.0,4.0,134.0,2.0,252.0,4489.0,67.0,8442.0,1.0,126.0,15876.0
1.0,28.0,3.0,1.0,56.0,0.0,389.0,784.0,84.0,28.0,1568.0,0.0,10892.0,9.0,3.0,168.0,0.0,1167.0,1.0,56.0,0.0,389.0,3136.0,0.0,21784.0,0.0,0.0,151321.0
1.0,30.0,3.0,1.0,56.0,0.0,5.0,900.0,90.0,30.0,1680.0,0.0,150.0,9.0,3.0,168.0,0.0,15.0,1.0,56.0,0.0,5.0,3136.0,0.0,280.0,0.0,0.0,25.0
1.0,14.0,5.0,0.0,24.0,0.0,521.0,196.0,70.0,0.0,336.0,0.0,7294.0,25.0,0.0,120.0,0.0,2605.0,0.0,0.0,0.0,0.0,576.0,0.0,12504.0,0.0,0.0,271441.0
1.0,23.0,6.0,1.0,69.0,1.0,672.0,529.0,138.0,23.0,1587.0,23.0,15456.0,36.0,6.0,414.0,6.0,4032.0,1.0,69.0,1.0,672.0,4761.0,69.0,46368.0,1.0,672.0,451584.0
1.0,60.0,9.0,2.0,29.0,1.0,358.0,3600.0,540.0,120.0,1740.0,60.0,21480.0,81.0,18.0,261.0,9.0,3222.0,4.0,58.0,2.0,716.0,841.0,29.0,10382.0,1.0,358.0,128164.0
1.0,37.0,3.0,1.0,49.0,1.0,237.0,1369.0,111.0,37.0,1813.0,37.0,8769.0,9.0,3.0,147.0,3.0,711.0,1.0,49.0,1.0,237.0,2401.0,49.0,11613.0,1.0,237.0,56169.0
1.0,10.0,5.0,2.0,69.0,0.0,679.0,100.0,50.0,20.0,690.0,0.0,6790.0,25.0,10.0,345.0,0.0,3395.0,4.0,138.0,0.0,1358.0,4761.0,0.0,46851.0,0.0,0.0,461041.0
1.0,30.0,1.0,1.0,40.0,1.0,592.0,900.0,30.0,30.0,1200.0,30.0,17760.0,1.0,1.0,40.0,1.0,592.0,1.0,40.0,1.0,592.0,1600.0,40.0,23680.0,1.0,592.0,350464.0
1.0,5.0,10.0,2.0,28.0,0.0,396.0,25.0,50.0,10.0,140.0,0.0,1980.0,100.0,20.0,280.0,0.0,3960.0,4.0,56.0,0.0,792.0,784.0,0.0,11088.0,0.0,0.0,156816.0
1.0,37.0,9.0,0.0,31.0,1.0,505.0,1369.0,333.0,0.0,1147.0,37.0,18685.0,81.0,0.0,279.0,9.0,4545.0,0.0,0.0,0.0,0.0,961.0,31.0,15655.0,1.0,505.0,255025.0
1.0,60.0,1.0,1.0,22.0,0.0,55.0,3600.0,60.0,60.0,1320.0,0.0,3300.0,1.0,1.0,22.0,0.0,55.0,1.0,22.0,0.0,55.0,484.0,0.0,1210.0,0.0,0.0,3025.0
1.0,27.0,5.0,2.0,43.0,1.0,238.0,729.0,135.0,54.0,1161.0,27.0,6426.0,25.0,10.0,215.0,5.0,1190.0,4.0,86.0,2.0,476.0,1849.0,43.0,10234.0,1.0,238.0,56644.0
1.0,9.0,1.0,2.0,18.0,0.0,184.0,81.0,9.0,18.0,162.0,0.0,1656.0,1.0,2.0,18.0,0.0,184.0,4.0,36.0,0.0,368.0,324.0,0.0,3312.0,0.0,0.0,33856.0
1.0,35.0,1.0,0.0,38.0,1.0,382.0,1225.0,35.0,0.0,1330.0,35.0,13370.0,1.0,0.0,38.0,1.0,382.0,0.0,0.0,0.0,0.0,1444.0,38.0,14516.0,1.0,382.0,145924.0
1.0,28.0,10.0,0.0,55.0,1.0,508.0,784.0,280.0,0.0,1540.0,28.0,14224.0,100.0,0.0,550.0,10.0,5080.0,0.0,0.0,0.0,0.0,3025.0,55.0,27940.0,1.0,508.0,258064.0
1.0,56.0,0.0,0.0,55.0,1.0,36.0,3136.0,0.0,0.0,3080.0,56.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.0,55.0,1980.0,1.0,36.0,1296.0
1.0,43.0,4.0,2.0,41.0,0.0,252.0,1849.0,172.0,86.0,1763.0,0.0,10836.0,16.0,8.0,164.0,0.0,1008.0,4.0,82.0,0.0,504.0,1681.0,0.0,10332.0,0.0,0.0,63504.0
1.0,20.0,8.0,1.0,65.0,0.0,105.0,400.0,160.0,20.0,1300.0,0.0,2100.0,64.0,8.0,520.0,0.0,840.0,1.0,65.0,0.0,105.0,4225.0,0.0,6825.0,0.0,0.0,11025.0
1.0,37.0,0.0,2.0,62.0,1.0,229.0,1369.0,0.0,74.0,2294.0,37.0,8473.0,0.0,0.0,0.0,0.0,0.0,4.0,124.0,2.0,458.0,3844.0,62.0,14198.0,1.0,229.0,52441.0
1.0,34.0,5.0,0.0,31.0,0.0,115.0,1156.0,170.0,0.0,1054.0,0.0,3910.0,25.0,0.0,155.0,0.0,575.0,0.0,0.0,0.0,0.0,961.0,0.0,3565.0,0.0,0.0,13225.0
1.0,21.0,8.0,2.0,36.0,0.0,95.0,441.0,168.0,42.0,756.0,0.0,1995.0,64.0,16.0,288.0,0.0,760.0,4.0,72.0,0.0,190.0,1296.0,0.0,3420.0,0.0,0.0,9025.0
1.0,21.0,5.0,0.0,24.0,1.0,263.0,441.0,105.0,0.0,504.0,21.0,5523.0,25.0,0.0,120.0,5.0,1315.0,0.0,0.0,0.0,0.0,576.0,24.0,6312.0,1.0,263.0,69169.0
1.0,48.0,10.0,2.0,28.0,0.0,49.0,2304.0,480.0,96.0,1344.0,0.0,2352.0,100.0,20.0,280.0,0.0,490.0,4.0,56.0,0.0,98.0,784.0,0.0,1372.0,0.0,0.0,2401.0
1.0,2.0,7.0,2.0,69.0,1.0,442.0,4.0,14.0,4.0,138.0,2.0,884.0,49.0,14.0,483.0,7.0,3094.0,4.0,138.0,2.0,884.0,4761.0,69.0,30498.0,1.0,442.0,195364.0
1.0,12.0,4.0,1.0,20.0,1.0,610.0,144.0,48.0,12.0,240.0,12.0,7320.0,16.0,4.0,80.0,4.0,2440.0,1.0,20.0,1.0,610.0,400.0,20.0,12200.0,1.0,610.0,372100.0
1.0,42.0,0.0,2.0,20.0,0.0,5.0,1764.0,0.0,84.0,840.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,10.0,400.0,0.0,100.0,0.0,0.0,25.0
1.0,13.0,9.0,0.0,33.0,0.0,71.0,169.0,117.0,0.0,429.0,0.0,923.0,81.0,0.0,297.0,0.0,639.0,0.0,0.0,0.0,0.0,1089.0,0.0,2343.0,0.0,0.0,5041.0
1.0,17.0,1.0,1.0,69.0,0.0,221.0,289.0,17.0,17.0,1173.0,0.0,3757.0,1.0,1.0,69.0,0.0,221.0,1.0,69.0,0.0,221.0,4761.0,0.0,15249.0,0.0,0.0,48841.0
1.0,38.0,10.0,2.0,26.0,1.0,219.0,1444.0,380.0,76.0,988.0,38.0,8322.0,100.0,20.0,260.0,10.0,2190.0,4.0,52.0,2.0,438.0,676.0,26.0,5694.0,1.0,219.0,47961.0
1.0,44.0,6.0,1.0,35.0,0.0,582.0,1936.0,264.0,44.0,1540.0,0.0,25608.0,36.0,6.0,210.0,0.0,3492.0,1.0,35.0,0.0,582.0,1225.0,0.0,20370.0,0.0,0.0,338724.0
1.0,7.0,2.0,1.0,29.0,1.0,76.0,49.0,14.0,7.0,203.0,7.0,532.0,4.0,2.0,58.0,2.0,152.0,1.0,29.0,1.0,76.0,841.0,29.0,2204.0,1.0,76.0,5776.0
1.0,53.0,1.0,0.0,59.0,1.0,364.0,2809.0,53.0,0.0,3127.0,53.0,19292.0,1.0,0.0,59.0,1.0,364.0,0.0,0.0,0.0,0.0,3481.0,59.0,21476.0,1.0,364.0,132496.0
1.0,57.0,6.0,1.0,42.0,1.0,389.0,3249.0,342.0,57.0,2394.0,57.0,22173.0,36.0,6.0,252.0,6.0,2334.0,1.0,42.0,1.0,389.0,1764.0,42.0,16338.0,1.0,389.0,151321.0
1.0,47.0,4.0,0.0,69.0,0.0,317.0,2209.0,188.0,0.0,3243.0,0.0,14899.0,16.0,0.0,276.0,0.0,1268.0,0.0,0.0,0.0,0.0,4761.0,0.0,21873.0,0.0,0.0,100489.0
1.0,36.0,7.0,0.0,24.0,0.0,413.0,1296.0,252.0,0.0,864.0,0.0,14868.0,49.0,0.0,168.0,0.0,2891.0,0.0,0.0,0.0,0.0,576.0,0.0,9912.0,0.0,0.0,170569.0
1.0,9.0,5.0,2.0,45.0,0.0,219.0,81.0,45.0,18.0,405.0,0.0,1971.0,25.0,10.0,225.0,0.0,1095.0,4.0,90.0,0.0,438.0,2025.0,0.0,9855.0,0.0,0.0,47961.0
1.0,48.0,8.0,2.0,39.0,1.0,190.0,2304.0,384.0,96.0,1872.0,48.0,9120.0,64.0,16.0,312.0,8.0,1520.0,4.0,78.0,2.0,380.0,1521.0,39.0,7410.0,1.0,190.0,36100.0
1.0,46.0,9.0,0.0,68.0,1.0,254.0,2116.0,414.0,0.0,3128.0,46.0,11684.0,81.0,0.0,612.0,9.0,2286.0,0.0,0.0,0.0,0.0,4624.0,68.0,17272.0,1.0,254.0,64516.0
1.0,39.0,9.0,1.0,61.0,1.0,641.0,1521.0,351.0,39.0,2379.0,39.0,24999.0,81.0,9.0,549.0,9.0,5769.0,1.0,61.0,1.0,641.0,3721.0,61.0,39101.0,1.0,641.0,410881.0
1.0,12.0,4.0,1.0,46.0,1.0,5.0,144.0,48.0,12.0,552.0,12.0,60.0,16.0,4.0,184.0,4.0,20.0,1.0,46.0,1.0,5.0,2116.0,46.0,230.0,1.0,5.0,25.0
1.0,30.0,1.0,2.0,63.0,0.0,545.0,900.0,30.0,60.0,1890.0,0.0,16350.0,1.0,2.0,63.0,0.0,545.0,4.0,126.0,0.0,1090.0,3969.0,0.0,34335.0,0.0,0.0,297025.0
1.0,12.0,3.0,2.0,44.0,0.0,345.0,144.0,36.0,24.0,528.0,0.0,4140.0,9.0,6.0,132.0,0.0,1035.0,4.0,88.0,0.0,690.0,1936.0,0.0,15180.0,0.0,0.0,119025.0
1.0,42.0,10.0,1.0,27.0,1.0,341.0,1764.0,420.0,42.0,1134.0,42.0,14322.0,100.0,10.0,270.0,10.0,3410.0,1.0,27.0,1.0,341.0,729.0,27.0,9207.0,1.0,341.0,116281.0
1.0,12.0,2.0,0.0,36.0,1.0,135.0,144.0,24.0,0.0,432.0,12.0,1620.0,4.0,0.0,72.0,2.0,270.0,0.0,0.0,0.0,0.0,1296.0,36.0,4860.0,1.0,135.0,18225.0
1.0,13.0,9.0,2.0,55.0,0.0,56.0,169.0,117.0,26.0,715.0,0.0,728.0,81.0,18.0,495.0,0.0,504.0,4.0,110.0,0.0,112.0,3025.0,0.0,3080.0,0.0,0.0,3136.0
1.0,48.0,9.0,1.0,60.0,1.0,61.0,2304.0,432.0,48.0,2880.0,48.0,2928.0,81.0,9.0,540.0,9.0,549.0,1.0,60.0,1.0,61.0,3600.0,60.0,3660.0,1.0,61.0,3721.0
1.0,18.0,1.0,1.0,57.0,1.0,704.0,324.0,18.0,18.0,1026.0,18.0,12672.0,1.0,1.0,57.0,1.0,704.0,1.0,57.0,1.0,704.0,3249.0,57.0,40128.0,1.0,704.0,495616.0
1.0,56.0,4.0,2.0,58.0,0.0,508.0,3136.0,224.0,112.0,3248.0,0.0,28448.0,16.0,8.0,232.0,0.0,2032.0,4.0,116.0,0.0,1016.0,3364.0,0.0,29464.0,0.0,0.0,258064.0
1.0,58.0,7.0,1.0,31.0,0.0,42.0,3364.0,406.0,58.0,1798.0,0.0,2436.0,49.0,7.0,217.0,0.0,294.0,1.0,31.0,0.0,42.0,961.0,0.0,1302.0,0.0,0.0,1764.0
1.0,56.0,10.0,2.0,36.0,0.0,76.0,3136.0,560.0,112.0,2016.0,0.0,4256.0,100.0,20.0,360.0,0.0,760.0,4.0,72.0,0.0,152.0,1296.0,0.0,2736.0,0.0,0.0,5776.0
1.0,1.0,5.0,0.0,25.0,0.0,630.0,1.0,5.0,0.0,25.0,0.0,630.0,25.0,0.0,125.0,0.0,3150.0,0.0,0.0,0.0,0.0,625.0,0.0,15750.0,0.0,0.0,396900.0
1.0,51.0,1.0,2.0,26.0,0.0,72.0,2601.0,51.0,102.0,1326.0,0.0,3672.0,1.0,2.0,26.0,0.0,72.0,4.0,52.0,0.0,144.0,676.0,0.0,1872.0,0.0,0.0,5184.0
1.0,42.0,10.0,2.0,25.0,0.0,389.0,1764.0,420.0,84.0,1050.0,0.0,16338.0,100.0,20.0,250.0,0.0,3890.0,4.0,50.0,0.0,778.0,625.0,0.0,9725.0,0.0,0.0,151321.0
1.0,53.0,5.0,0.0,62.0,1.0,143.0,2809.0,265.0,0.0,3286.0,53.0,7579.0,25.0,0.0,310.0,5.0,715.0,0.0,0.0,0.0,0.0,3844.0,62.0,8866.0,1.0,143.0,20449.0
1.0,36.0,7.0,2.0,46.0,1.0,391.0,1296.0,252.0,72.0,1656.0,36.0,14076.0,49.0,14.0,322.0,7.0,2737.0,4.0,92.0,2.0,782.0,2116.0,46.0,17986.0,1.0,391.0,152881.0
1.0,45.0,2.0,2.0,67.0,0.0,722.0,2025.0,90.0,90.0,3015.0,0.0,32490.0,4.0,4.0,134.0,0.0,1444.0,4.0,134.0,0.0,1444.0,4489.0,0.0,48374.0,0.0,0.0,521284.0
1.0,50.0,2.0,2.0,26.0,0.0,581.0,2500.0,100.0,100.0,1300.0,0.0,29050.0,4.0,4.0,52.0,0.0,1162.0,4.0,52.0,0.0,1162.0,676.0,0.0,15106.0,0.0,0.0,337561.0
1.0,15.0,7.0,1.0,35.0,0.0,712.0,225.0,105.0,15.0,525.0,0.0,10680.0,49.0,7.0,245.0,0.0,4984.0,1.0,35.0,0.0,712.0,1225.0,0.0,24920.0,0.0,0.0,506944.0
1.0,10.0,2.0,2.0,22.0,0.0,659.0,100.0,20.0,20.0,220.0,0.0,6590.0,4.0,4.0,44.0,0.0,1318.0,4.0,44.0,0.0,1318.0,484.0,0.0,14498.0,0.0,0.0,434281.0
1.0,14.0,5.0,1.0,48.0,0.0,17.0,196.0,70.0,14.0,672.0,0.0,238.0,25.0,5.0,240.0,0.0,85.0,1.0,48.0,0.0,17.0,2304.0,0.0,816.0,0.0,0.0,289.0
1.0,52.0,1.0,1.0,48.0,1.0,251.0,2704.0,52.0,52.0,2496.0,52.0,13052.0,1.0,1.0,48.0,1.0,251.0,1.0,48.0,1.0,251.0,2304.0,48.0,12048.0,1.0,251.0,63001.0
1.0,50.0,1.0,0.0,56.0,0.0,698.0,2500.0,50.0,0.0,2800.0,0.0,34900.0,1.0,0.0,56.0,0.0,698.0,0.0,0.0,0.0,0.0,3136.0,0.0,39088.0,0.0,0.0,487204.0
1.0,42.0,0.0,1.0,37.0,0.0,279.0,1764.0,0.0,42.0,1554.0,0.0,11718.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,279.0,1369.0,0.0,10323.0,0.0,0.0,77841.0
1.0,30.0,9.0,2.0,28.0,0.0,346.0,900.0,270.0,60.0,840.0,0.0,10380.0,81.0,18.0,252.0,0.0,3114.0,4.0,56.0,0.0,692.0,784.0,0.0,9688.0,0.0,0.0,119716.0
1.0,37.0,8.0,0.0,64.0,0.0,593.0,1369.0,296.0,0.0,2368.0,0.0,21941.0,64.0,0.0,512.0,0.0,4744.0,0.0,0.0,0.0,0.0,4096.0,0.0,37952.0,0.0,0.0,351649.0
1.0,42.0,2.0,0.0,59.0,1.0,631.0,1764.0,84.0,0.0,2478.0,42.0,26502.0,4.0,0.0,118.0,2.0,1262.0,0.0,0.0,0.0,0.0,3481.0,59.0,37229.0,1.0,631.0,398161.0
1.0,44.0,6.0,0.0,44.0,1.0,50.0,1936.0,264.0,0.0,1936.0,44.0,2200.0,36.0,0.0,264.0,6.0,300.0,0.0,0.0,0.0,0.0,1936.0,44.0,2200.0,1.0,50.0,2500.0
1.0,47.0,9.0,1.0,36.0,1.0,56.0,2209.0,423.0,47.0,1692.0,47.0,2632.0,81.0,9.0,324.0,9.0,504.0,1.0,36.0,1.0,56.0,1296.0,36.0,2016.0,1.0,56.0,3136.0
1.0,6.0,9.0,1.0,38.0,0.0,340.0,36.0,54.0,6.0,228.0,0.0,2040.0,81.0,9.0,342.0,0.0,3060.0,1.0,38.0,0.0,340.0,1444.0,0.0,12920.0,0.0,0.0,115600.0
1.0,27.0,0.0,1.0,64.0,1.0,426.0,729.0,0.0,27.0,1728.0,27.0,11502.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,426.0,4096.0,64.0,27264.0,1.0,426.0,181476.0
1.0,24.0,10.0,1.0,36.0,0.0,31.0,576.0,240.0,24.0,864.0,0.0,744.0,100.0,10.0,360.0,0.0,310.0,1.0,36.0,0.0,31.0,1296.0,0.0,1116.0,0.0,0.0,961.0
1.0,20.0,2.0,2.0,39.0,1.0,712.0,400.0,40.0,40.0,780.0,20.0,14240.0,4.0,4.0,78.0,2.0,1424.0,4.0,78.0,2.0,1424.0,1521.0,39.0,27768.0,1.0,712.0,506944.0
1.0,54.0,4.0,0.0,43.0,1.0,494.0,2916.0,216.0,0.0,2322.0,54.0,26676.0,16.0,0.0,172.0,4.0,1976.0,0.0,0.0,0.0,0.0,1849.0,43.0,21242.0,1.0,494.0,244036.0
1.0,56.0,4.0,2.0,21.0,0.0,325.0,3136.0,224.0,112.0,1176.0,0.0,18200.0,16.0,8.0,84.0,0.0,1300.0,4.0,42.0,0.0,650.0,441.0,0.0,6825.0,0.0,0.0,105625.0
1.0,49.0,8.0,0.0,55.0,0.0,288.0,2401.0,392.0,0.0,2695.0,0.0,14112.0,64.0,0.0,440.0,0.0,2304.0,0.0,0.0,0.0,0.0,3025.0,0.0,15840.0,0.0,0.0,82944.0
1.0,54.0,9.0,2.0,20.0,0.0,692.0,2916.0,486.0,108.0,1080.0,0.0,37368.0,81.0,18.0,180.0,0.0,6228.0,4.0,40.0,0.0,1384.0,400.0,0.0,13840.0,0.0,0.0,478864.0
1.0,54.0,6.0,0.0,60.0,1.0,103.0,2916.0,324.0,0.0,3240.0,54.0,5562.0,36.0,0.0,360.0,6.0,618.0,0.0,0.0,0.0,0.0,3600.0,60.0,6180.0,1.0,103.0,10609.0
1.0,57.0,1.0,0.0,58.0,1.0,630.0,3249.0,57.0,0.0,3306.0,57.0,35910.0,1.0,0.0,58.0,1.0,630.0,0.0,0.0,0.0,0.0,3364.0,58.0,36540.0,1.0,630.0,396900.0
1.0,48.0,3.0,1.0,50.0,1.0,282.0,2304.0,144.0,48.0,2400.0,48.0,13536.0,9.0,3.0,150.0,3.0,846.0,1.0,50.0,1.0,282.0,2500.0,50.0,14100.0,1.0,282.0,79524.0
1.0,58.0,6.0,2.0,70.0,1.0,487.0,3364.0,348.0,116.0,4060.0,58.0,28246.0,36.0,12.0,420.0,6.0,2922.0,4.0,140.0,2.0,974.0,4900.0,70.0,34090.0,1.0,487.0,237169.0
1.0,14.0,4.0,0.0,67.0,1.0,147.0,196.0,56.0,0.0,938.0,14.0,2058.0,16.0,0.0,268.0,4.0,588.0,0.0,0.0,0.0,0.0,4489.0,67.0,9849.0,1.0,147.0,21609.0
1.0,3.0,4.0,2.0,23.0,1.0,326.0,9.0,12.0,6.0,69.0,3.0,978.0,16.0,8.0,92.0,4.0,1304.0,4.0,46.0,2.0,652.0,529.0,23.0,7498.0,1.0,326.0,106276.0
1.0,2.0,0.0,2.0,35.0,0.0,510.0,4.0,0.0,4.0,70.0,0.0,1020.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,0.0,1020.0,1225.0,0.0,17850.0,0.0,0.0,260100.0
1.0,13.0,10.0,1.0,25.0,1.0,86.0,169.0,130.0,13.0,325.0,13.0,1118.0,100.0,10.0,250.0,10.0,860.0,1.0,25.0,1.0,86.0,625.0,25.0,2150.0,1.0,86.0,7396.0
1.0,47.0,4.0,0.0,29.0,1.0,526.0,2209.0,188.0,0.0,1363.0,47.0,24722.0,16.0,0.0,116.0,4.0,2104.0,0.0,0.0,0.0,0.0,841.0,29.0,15254.0,1.0,526.0,276676.0
1.0,52.0,4.0,1.0,37.0,0.0,498.0,2704.0,208.0,52.0,1924.0,0.0,25896.0,16.0,4.0,148.0,0.0,1992.0,1.0,37.0,0.0,498.0,1369.0,0.0,18426.0,0.0,0.0,248004.0
1.0,37.0,10.0,0.0,34.0,1.0,668.0,1369.0,370.0,0.0,1258.0,37.0,24716.0,100.0,0.0,340.0,10.0,6680.0,0.0,0.0,0.0,0.0,1156.0,34.0,22712.0,1.0,668.0,446224.0
1.0,14.0,1.0,2.0,39.0,0.0,320.0,196.0,14.0,28.0,546.0,0.0,4480.0,1.0,2.0,39.0,0.0,320.0,4.0,78.0,0.0,640.0,1521.0,0.0,12480.0,0.0,0.0,102400.0
1.0,19.0,10.0,0.0,34.0,0.0,32.0,361.0,190.0,0.0,646.0,0.0,608.0,100.0,0.0,340.0,0.0,320.0,0.0,0.0,0.0,0.0,1156.0,0.0,1088.0,0.0,0.0,1024.0
1.0,40.0,4.0,0.0,33.0,1.0,266.0,1600.0,160.0,0.0,1320.0,40.0,10640.0,16.0,0.0,132.0,4.0,1064.0,0.0,0.0,0.0,0.0,1089.0,33.0,8778.0,1.0,266.0,70756.0
1.0,50.0,4.0,0.0,52.0,0.0,672.0,2500.0,200.0,0.0,2600.0,0.0,33600.0,16.0,0.0,208.0,0.0,2688.0,0.0,0.0,0.0,0.0,2704.0,0.0,34944.0,0.0,0.0,451584.0
1.0,17.0,8.0,2.0,39.0,0.0,14.0,289.0,136.0,34.0,663.0,0.0,238.0,64.0,16.0,312.0,0.0,112.0,4.0,78.0,0.0,28.0,1521.0,0.0,546.0,0.0,0.0,196.0
1.0,14.0,9.0,0.0,39.0,0.0,561.0,196.0,126.0,0.0,546.0,0.0,7854.0,81.0,0.0,351.0,0.0,5049.0,0.0,0.0,0.0,0.0,1521.0,0.0,21879.0,0.0,0.0,314721.0
1.0,41.0,8.0,0.0,64.0,0.0,343.0,1681.0,328.0,0.0,2624.0,0.0,14063.0,64.0,0.0,512.0,0.0,2744.0,0.0,0.0,0.0,0.0,4096.0,0.0,21952.0,0.0,0.0,117649.0
1.0,27.0,3.0,0.0,28.0,1.0,266.0,729.0,81.0,0.0,756.0,27.0,7182.0,9.0,0.0,84.0,3.0,798.0,0.0,0.0,0.0,0.0,784.0,28.0,7448.0,1.0,266.0,70756.0
1.0,28.0,3.0,1.0,54.0,1.0,501.0,784.0,84.0,28.0,1512.0,28.0,14028.0,9.0,3.0,162.0,3.0,1503.0,1.0,54.0,1.0,501.0,2916.0,54.0,27054.0,1.0,501.0,251001.0
1.0,23.0,4.0,1.0,57.0,0.0,202.0,529.0,92.0,23.0,1311.0,0.0,4646.0,16.0,4.0,228.0,0.0,808.0,1.0,57.0,0.0,202.0,3249.0,0.0,11514.0,0.0,0.0,40804.0
1.0,10.0,2.0,1.0,44.0,0.0,567.0,100.0,20.0,10.0,440.0,0.0,5670.0,4.0,2.0,88.0,0.0,1134.0,1.0,44.0,0.0,567.0,1936.0,0.0,24948.0,0.0,0.0,321489.0
1.0,9.0,2.0,1.0,52.0,0.0,715.0,81.0,18.0,9.0,468.0,0.0,6435.0,4.0,2.0,104.0,0.0,1430.0,1.0,52.0,0.0,715.0,2704.0,0.0,37180.0,0.0,0.0,511225.0
1.0,6.0,0.0,2.0,43.0,1.0,404.0,36.0,0.0,12.0,258.0,6.0,2424.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,2.0,808.0,1849.0,43.0,17372.0,1.0,404.0,163216.0
1.0,37.0,10.0,0.0,23.0,1.0,694.0,1369.0,370.0,0.0,851.0,37.0,25678.0,100.0,0.0,230.0,10.0,6940.0,0.0,0.0,0.0,0.0,529.0,23.0,15962.0,1.0,694.0,481636.0
1.0,48.0,3.0,1.0,30.0,1.0,165.0,2304.0,144.0,48.0,1440.0,48.0,7920.0,9.0,3.0,90.0,3.0,495.0,1.0,30.0,1.0,165.0,900.0,30.0,4950.0,1.0,165.0,27225.0
1.0,40.0,8.0,1.0,37.0,1.0,91.0,1600.0,320.0,40.0,1480.0,40.0,3640.0,64.0,8.0,296.0,8.0,728.0,1.0,37.0,1.0,91.0,1369.0,37.0,3367.0,1.0,91.0,8281.0
1.0,2.0,3.0,1.0,39.0,1.0,496.0,4.0,6.0,2.0,78.0,2.0,992.0,9.0,3.0,117.0,3.0,1488.0,1.0,39.0,1.0,496.0,1521.0,39.0,19344.0,1.0,496.0,246016.0
1.0,58.0,2.0,0.0,70.0,0.0,606.0,3364.0,116.0,0.0,4060.0,0.0,35148.0,4.0,0.0,140.0,0.0,1212.0,0.0,0.0,0.0,0.0,4900.0,0.0,42420.0,0.0,0.0,367236.0
1.0,41.0,5.0,2.0,62.0,1.0,243.0,1681.0,205.0,82.0,2542.0,41.0,9963.0,25.0,10.0,310.0,5.0,1215.0,4.0,124.0,2.0,486.0,3844.0,62.0,15066.0,1.0,243.0,59049.0
1.0,21.0,9.0,2.0,53.0,0.0,59.0,441.0,189.0,42.0,1113.0,0.0,1239.0,81.0,18.0,477.0,0.0,531.0,4.0,106.0,0.0,118.0,2809.0,0.0,3127.0,0.0,0.0,3481.0
1.0,40.0,5.0,0.0,29.0,1.0,112.0,1600.0,200.0,0.0,1160.0,40.0,4480.0,25.0,0.0,145.0,5.0,560.0,0.0,0.0,0.0,0.0,841.0,29.0,3248.0,1.0,112.0,12544.0
1.0,22.0,1.0,0.0,57.0,0.0,349.0,484.0,22.0,0.0,1254.0,0.0,7678.0,1.0,0.0,57.0,0.0,349.0,0.0,0.0,0.0,0.0,3249.0,0.0,19893.0,0.0,0.0,121801.0
1.0,26.0,3.0,0.0,44.0,1.0,427.0,676.0,78.0,0.0,1144.0,26.0,11102.0,9.0,0.0,132.0,3.0,1281.0,0.0,0.0,0.0,0.0,1936.0,44.0,18788.0,1.0,427.0,182329.0
1.0,4.0,8.0,1.0,62.0,1.0,439.0,16.0,32.0,4.0,248.0,4.0,1756.0,64.0,8.0,496.0,8.0,3512.0,1.0,62.0,1.0,439.0,3844.0,62.0,27218.0,1.0,439.0,192721.0
1.0,24.0,5.0,1.0,21.0,1.0,488.0,576.0,120.0,24.0,504.0,24.0,11712.0,25.0,5.0,105.0,5.0,2440.0,1.0,21.0,1.0,488.0,441.0,21.0,10248.0,1.0,488.0,238144.0
1.0,47.0,3.0,2.0,33.0,1.0,402.0,2209.0,141.0,94.0,1551.0,47.0,18894.0,9.0,6.0,99.0,3.0,1206.0,4.0,66.0,2.0,804.0,1089.0,33.0,13266.0,1.0,402.0,161604.0
1.0,23.0,6.0,0.0,52.0,0.0,548.0,529.0,138.0,0.0,1196.0,0.0,12604.0,36.0,0.0,312.0,0.0,3288.0,0.0,0.0,0.0,0.0,2704.0,0.0,28496.0,0.0,0.0,300304.0
1.0,18.0,1.0,0.0,47.0,1.0,370.0,324.0,18.0,0.0,846.0,18.0,6660.0,1.0,0.0,47.0,1.0,370.0,0.0,0.0,0.0,0.0,2209.0,47.0,17390.0,1.0,370.0,136900.0
1.0,17.0,2.0,0.0,52.0,1.0,230.0,289.0,34.0,0.0,884.0,17.0,3910.0,4.0,0.0,104.0,2.0,460.0,0.0,0.0,0.0,0.0,2704.0,52.0,11960.0,1.0,230.0,52900.0
